student_id,name,email,phone,batch_id,section,department,scheme,primary_campus,time_slot,year,semester,enrollment_date,gender,date_of_birth,address,guardian_name,guardian_phone,status,roll_number,admission_category,hostel_required,transport_required,emergency_contact,blood_group,previous_education,entrance_exam_score,scholarship_eligible,assigned_teacher_id
STU223046,Inaya Soni,stu223046@university.edu,0432447870,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-02-11,Female,2006-03-23,H.No. 772 Prakash Ganj; Indore 547143,Yamini Rajagopalan,+915674629908,Active,A31046,General,No,No,+913344806446,B-,Higher Secondary Education,77,Yes,TCH1006
STU223047,Zayan Narasimhan,stu223047@university.edu,+910323183226,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-03-16,Male,2004-04-30,29 Ramachandran Zila Hosur-722283,Bishakha Pandit,6917422055,Active,A31047,ST,Yes,Yes,01137913799,A-,Higher Secondary Education,94,No,TCH1022
STU223048,Devika Dewan,stu223048@university.edu,+917233734754,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-10-22,Other,2006-11-08,26; Kari Street Bhavnagar-475686,Ubika Bedi,7815753301,Active,A31048,OBC,No,No,+915596744283,A-,Higher Secondary Education,93,Yes,TCH1003
STU223049,Bina Madan,stu223049@university.edu,+914139547218,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-09-13,Other,2007-11-17,24/742; Chander Zila Kurnool-310740,Ranveer Pandit,2349549356,Active,A31049,General,No,No,1899119222,A+,Higher Secondary Education,90,No,TCH1087
STU223050,Eesha Tailor,stu223050@university.edu,06763419086,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-10-29,Other,2003-07-24,H.No. 264; Oza Ganj; Belgaum 052609,Rachita Chacko,8528070001,Active,A31050,EWS,No,No,06118519592,AB+,Higher Secondary Education,88,Yes,TCH1041
STU223051,Edhitha Jha,stu223051@university.edu,4066199140,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-05-09,Male,2006-07-08,43 Gopal Path; Sirsa-237100,Thomas Buch,00260958747,Active,A31051,General,No,Yes,2225135007,A-,Higher Secondary Education,77,No,TCH1043
STU223052,Timothy Sama,stu223052@university.edu,6557488712,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-02-15,Female,2006-05-08,548; Mutti Street; Bidhannagar-398733,Zayan Rama,+913976108154,Active,A31052,EWS,Yes,Yes,6569241983,A+,Higher Secondary Education,87,Yes,TCH1064
STU223053,Triveni Rout,stu223053@university.edu,02728500062,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-04-26,Other,2003-06-26,51/94 Khatri Nagar Kulti-362149,Jason Goyal,4585725547,Active,A31053,SC,No,Yes,8382039164,A-,Higher Secondary Education,86,Yes,TCH1013
STU223054,Faraj Narasimhan,stu223054@university.edu,8689809473,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-03-06,Other,2006-12-25,H.No. 20 Ahuja Street Begusarai-244677,Karan Sha,00529736239,Active,A31054,ST,No,No,00368386423,O-,Higher Secondary Education,71,No,TCH1014
STU223055,Balveer Shetty,stu223055@university.edu,+913267375587,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-01-26,Other,2005-10-28,H.No. 93; Deshmukh Nanded 758510,Yashasvi Sood,07988894978,Active,A31055,SC,No,Yes,+910754300795,O-,Higher Secondary Education,95,Yes,TCH1012
STU223056,Gaurangi Sama,stu223056@university.edu,07071354631,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-08-25,Other,2006-06-07,H.No. 163; Chadha Nagar; Maheshtala-420043,Ishaan Soman,8836272431,Active,A31056,EWS,Yes,No,03815045548,B+,Higher Secondary Education,63,Yes,TCH1027
STU223057,Yash Lal,stu223057@university.edu,04659317282,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-03-30,Female,2008-03-23,63 Basu Path; Udaipur 551038,Garima Pathak,9541238943,Active,A31057,General,No,No,08260483624,AB-,Higher Secondary Education,72,Yes,TCH1015
STU223058,Wakeeta Sharaf,stu223058@university.edu,+911392849797,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-12-31,Male,2004-04-10,28; Sama Marg; Lucknow-142752,Ethan Desai,08915588330,Active,A31058,OBC,No,Yes,00903692058,B-,Higher Secondary Education,64,No,TCH1079
STU223059,Bina Patel,stu223059@university.edu,04044202460,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-03-10,Female,2007-05-16,60/388; Radhakrishnan Zila Nandyal 794220,Mahika Chopra,+910375252914,Active,A31059,EWS,Yes,Yes,+914437749169,AB+,Higher Secondary Education,63,Yes,TCH1061
STU223060,Amruta Dhingra,stu223060@university.edu,9626891119,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-03-01,Other,2005-09-21,489 Badal Ganj; Phagwara 408341,Wishi Shukla,01406232567,Active,A31060,SC,No,No,8961841952,AB-,Higher Secondary Education,92,Yes,TCH1044
STU223061,Bhavini Dara,stu223061@university.edu,+913590678756,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-09-23,Male,2006-11-12,12/725; Samra Chowk; Jamalpur 997628,Upkaar Gill,+914646842976,Active,A31061,EWS,Yes,Yes,+910650578291,O-,Higher Secondary Education,77,Yes,TCH1078
STU223062,Forum Mittal,stu223062@university.edu,+919872318235,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-12-20,Male,2002-12-31,30/09; Kara Zila Kavali-173631,Advay Sandhu,7423499892,Active,A31062,SC,No,Yes,+915266662560,O-,Higher Secondary Education,77,Yes,TCH1077
STU223063,Vivaan Savant,stu223063@university.edu,4919157903,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-03-02,Female,2006-03-21,78; Sundaram Marg; Gandhinagar 458751,Jasmit Venkatesh,2711431513,Active,A31063,EWS,Yes,No,+910140574762,O-,Higher Secondary Education,86,Yes,TCH1014
STU223064,Udarsh Rastogi,stu223064@university.edu,1639862493,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-08-31,Other,2006-09-21,09/551 Chopra Bellary-203230,Fiyaz Vala,8712564089,Active,A31064,OBC,No,Yes,0802148277,A-,Higher Secondary Education,94,No,TCH1030
STU223065,Oni Chakraborty,stu223065@university.edu,2575014021,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-11-05,Female,2003-02-05,39 Handa Marg; Khora -595942,Geetika Sengupta,04701981932,Active,A31065,SC,Yes,Yes,06473813765,AB+,Higher Secondary Education,80,Yes,TCH1013
STU223066,Dayita Bora,stu223066@university.edu,4860811448,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-12-25,Female,2005-12-20,H.No. 487; Karnik Circle; Narasaraopet 337702,Balveer Dasgupta,06983079127,Active,A31066,OBC,Yes,Yes,+914113111898,A+,Higher Secondary Education,90,No,TCH1067
STU223067,Omya Sahota,stu223067@university.edu,1973767406,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-09-03,Other,2002-08-06,H.No. 339 Sundaram Nagar Chittoor 491459,Azaan Vora,08077128591,Active,A31067,General,No,No,+919584695979,AB-,Higher Secondary Education,94,No,TCH1018
STU223068,Hemangini Saini,stu223068@university.edu,05462986044,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-05-08,Other,2007-12-12,14/236; Kapoor Ganj; Gandhidham 461801,Yashasvi Mistry,9110831853,Active,A31068,General,Yes,Yes,1585730139,O-,Higher Secondary Education,90,Yes,TCH1043
STU223069,Geetika Tella,stu223069@university.edu,+916889325217,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-02-05,Female,2006-02-12,61 Ramesh Zila Rewa-474284,Radhika Sarma,+916658112293,Active,A31069,ST,Yes,Yes,+912501917705,B-,Higher Secondary Education,73,No,TCH1025
STU223070,Samarth Panchal,stu223070@university.edu,3056023679,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-12-14,Female,2005-12-14,H.No. 292 Dyal Ganj; Gaya 366178,Max Gupta,+913274941296,Active,A31070,General,No,Yes,04771985829,A-,Higher Secondary Education,90,Yes,TCH1091
STU223071,Agastya Prasad,stu223071@university.edu,6795528101,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-05-18,Male,2008-01-22,62/64 Palla Road Machilipatnam-444734,Zayan Hora,+912820437246,Active,A31071,OBC,No,Yes,09874721372,B+,Higher Secondary Education,70,No,TCH1013
STU223072,Chaitaly Arora,stu223072@university.edu,4215051807,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-10-07,Male,2003-10-11,26 Bal Circle; Mehsana 423113,Jacob Rajagopal,06128776892,Active,A31072,ST,Yes,Yes,+911900667058,B-,Higher Secondary Education,87,No,TCH1040
STU223073,Raghav Uppal,stu223073@university.edu,6616186440,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-01-10,Male,2006-03-22,H.No. 93 Misra Nagar; Saharsa 305875,Ekani Sood,+915221597965,Active,A31073,EWS,Yes,No,+914645815705,AB+,Higher Secondary Education,77,Yes,TCH1038
STU223074,Daniel Varghese,stu223074@university.edu,4453234873,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-05-09,Male,2004-05-29,26; Varkey Path Gudivada 876931,Leena Rama,4048986990,Active,A31074,General,Yes,No,+918526707091,B-,Higher Secondary Education,83,Yes,TCH1090
STU223075,Warjas Rattan,stu223075@university.edu,7518380983,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-02-21,Female,2004-08-12,14 Buch Zila; Bhavnagar 418377,Vinaya Mukhopadhyay,05818359852,Active,A31075,ST,No,Yes,00055734608,A-,Higher Secondary Education,92,No,TCH1085
STU223076,Reva Sahota,stu223076@university.edu,3303566397,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-10-09,Female,2002-08-10,75; Pradhan Nagar Sikar-800303,Zaid Pall,+914343216552,Active,A31076,ST,No,Yes,7354332347,AB+,Higher Secondary Education,66,No,TCH1064
STU223077,Krishna Bobal,stu223077@university.edu,7554082678,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-06-12,Male,2008-02-15,55/352 Mitter Chowk; Varanasi-304433,Jagvi Batta,+919904558726,Active,A31077,EWS,Yes,Yes,+918620407694,O-,Higher Secondary Education,62,No,TCH1040
STU223078,Vyanjana Mani,stu223078@university.edu,+916111753133,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-03-11,Female,2003-07-16,32/102; Dewan Path; Shivpuri-626568,Anmol Rau,+911724556278,Active,A31078,SC,Yes,Yes,08697738477,B+,Higher Secondary Education,84,Yes,TCH1086
STU223079,Saumya Deol,stu223079@university.edu,+914650040302,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-08-19,Male,2005-05-04,51/31; Sekhon Chowk Ulhasnagar 991582,Aahana Contractor,05044932434,Active,A31079,OBC,No,No,+916112586526,AB-,Higher Secondary Education,77,Yes,TCH1074
STU223080,Lipika Kulkarni,stu223080@university.edu,09806176326,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-10-09,Male,2005-10-09,H.No. 665 Banerjee; Alappuzha-133468,Tanish Bakshi,02515047085,Active,A31080,OBC,Yes,No,8801298173,O+,Higher Secondary Education,84,No,TCH1075
STU223081,Idika Upadhyay,stu223081@university.edu,+910092767814,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-11-15,Other,2007-08-25,H.No. 056; Sahni Path; Ongole 473142,Niharika Dewan,+917591244332,Active,A31081,OBC,Yes,No,+911544844826,B-,Higher Secondary Education,74,No,TCH1012
STU223082,Nidra Patla,stu223082@university.edu,+919884240781,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-01-06,Male,2002-07-25,H.No. 87; Buch Circle; Surendranagar Dudhrej 252711,Elijah Gour,+918394022852,Active,A31082,General,Yes,Yes,5667831316,B-,Higher Secondary Education,79,Yes,TCH1036
STU223083,Anjali Prakash,stu223083@university.edu,0474179154,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-02-21,Female,2002-08-28,89/083 Pandit; Morena 550360,Nitesh Borah,04577684674,Active,A31083,General,No,No,+910550988220,B+,Higher Secondary Education,92,Yes,TCH1035
STU223084,Agastya Kade,stu223084@university.edu,4091176524,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-11-05,Male,2006-10-01,H.No. 868 Karnik Chowk Sonipat 959328,Mohini Hari,+910162125393,Active,A31084,OBC,No,Yes,0734525366,B-,Higher Secondary Education,76,Yes,TCH1061
STU223085,Atharv Kumer,stu223085@university.edu,+910664950849,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-07-20,Male,2003-04-06,80/503 Pillay Path Howrah-635306,Mohini Peri,+918065949540,Active,A31085,EWS,No,No,+919157534702,AB+,Higher Secondary Education,62,No,TCH1047
STU223086,Yashvi Choudhry,stu223086@university.edu,5574388273,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-10-12,Male,2003-06-18,H.No. 97 Narain Road Kumbakonam 765805,Falan Kar,9871988699,Active,A31086,SC,Yes,Yes,0741675226,O+,Higher Secondary Education,68,No,TCH1044
STU223087,Noah Bandi,stu223087@university.edu,5464675138,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-11-03,Female,2006-05-27,75; Raja; Nellore-993354,Siddharth Sarkar,+914900791767,Active,A31087,SC,Yes,No,+914352909814,A+,Higher Secondary Education,82,Yes,TCH1072
STU223088,Urvashi Kumar,stu223088@university.edu,09676742554,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-06-05,Other,2005-11-21,86; Bava; Alappuzha 583549,Mahika Chawla,05858272181,Active,A31088,SC,No,Yes,0175609925,B-,Higher Secondary Education,87,No,TCH1037
STU223089,Amara Prabhu,stu223089@university.edu,+916454259465,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-10-17,Male,2005-12-24,H.No. 109 Murthy Nagar Satara-727200,Kritika Jain,4469140127,Active,A31089,SC,Yes,No,+912282676260,O+,Higher Secondary Education,81,Yes,TCH1034
STU223090,Udarsh Desai,stu223090@university.edu,05438860329,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-04-15,Male,2002-11-09,904; Gokhale Nagar Bokaro 195866,Yasti Kapoor,08673072587,Active,A31090,EWS,Yes,Yes,03097427350,A+,Higher Secondary Education,81,No,TCH1018
STU223091,Ronith Dhillon,stu223091@university.edu,00178453853,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-10-25,Male,2005-12-12,H.No. 25; Chandra Nagar Madhyamgram 122000,Matthew Walia,5206512140,Active,A31091,SC,No,No,+910973065102,O+,Higher Secondary Education,93,No,TCH1056
STU223092,Shaurya Chacko,stu223092@university.edu,+912101885427,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-12-13,Other,2006-02-10,19 Bumb Nagar Hospet-868693,Warhi Brar,04219169832,Active,A31092,EWS,No,No,00026810634,A+,Higher Secondary Education,86,Yes,TCH1059
STU223093,Gautam Goda,stu223093@university.edu,8934926101,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-09-12,Female,2005-08-25,H.No. 121; Goyal Zila; Surendranagar Dudhrej 872502,Bhanumati Vyas,+913507725198,Active,A31093,EWS,Yes,Yes,+914900816890,AB+,Higher Secondary Education,88,Yes,TCH1011
STU223094,Mugdha Majumdar,stu223094@university.edu,04395828551,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-06-20,Male,2005-12-07,20; Sule Street Kochi-078791,Anmol Atwal,1634797305,Active,A31094,EWS,No,No,08560785157,A-,Higher Secondary Education,81,No,TCH1062
STU223095,Zaitra Sur,stu223095@university.edu,+912594370361,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-10-30,Female,2007-12-07,283 Loyal Road Sagar-512947,Upma Deep,08000988006,Active,A31095,ST,No,Yes,05197755659,AB-,Higher Secondary Education,64,No,TCH1003
STU223096,Charan Khosla,stu223096@university.edu,5334807851,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2024-08-05,Female,2007-12-20,00; Dyal Ganj Noida-380902,Ekanta Dara,+914478727994,Active,A31096,ST,No,No,+915662270082,B+,Higher Secondary Education,73,No,TCH1089
STU223097,Xavier Deol,stu223097@university.edu,03186012104,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,1,2025-02-06,Female,2007-07-17,77/24; Pandit Path; Sultan Pur Majra-861050,Akshay Chad,+912478780902,Active,A31097,EWS,No,No,04135676399,A+,Higher Secondary Education,77,No,TCH1003
STU223098,Lakshit Keer,stu223098@university.edu,+910059676929,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-02-18,Female,2004-06-29,568 Bahri Path Nandyal 302353,Damini Naik,07913065306,Active,A31098,ST,Yes,No,4310589065,AB-,Higher Secondary Education,79,Yes,TCH1018
STU223099,Aarav Sule,stu223099@university.edu,+910673616816,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2025-01-16,Male,2007-09-05,14 Kapadia Nagar; Cuttack-077593,Ekiya Kari,+917639703144,Active,A31099,EWS,No,Yes,+911303928940,O-,Higher Secondary Education,94,Yes,TCH1043
STU223100,Andrew Bansal,stu223100@university.edu,5576525544,A31,A31,Mechanical Engineering,A,Campus-3,08:00-14:30,1,2,2024-12-01,Male,2006-07-28,H.No. 681; Kothari Ganj Dehri 339058,Vivaan Malhotra,+912403792753,Active,A31100,SC,Yes,Yes,02451393280,AB-,Higher Secondary Education,63,Yes,TCH1069
STU223101,Tripti Sura,stu223101@university.edu,+912330978862,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-12-03,Female,2008-06-20,652 Kota Path; New Delhi-882006,Aadhya Karnik,+911691138310,Active,A32001,OBC,No,No,05542955572,A-,Higher Secondary Education,86,Yes,TCH1067
STU223102,Edhitha Dhar,stu223102@university.edu,04436051144,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-10-30,Other,2007-09-04,H.No. 440; Bhagat Street Chittoor-288614,Avni Dhingra,04809440259,Active,A32002,OBC,No,Yes,+914607146670,O+,Higher Secondary Education,72,No,TCH1066
STU223103,Tanish Aggarwal,stu223103@university.edu,00569642514,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2025-02-12,Male,2008-05-10,42; Balakrishnan Path Tinsukia-339463,Hardik Swamy,01325551807,Active,A32003,General,Yes,Yes,+911715430904,A-,Higher Secondary Education,69,No,TCH1071
STU223104,Aditya Banerjee,stu223104@university.edu,+918065266189,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-07-06,Other,2005-01-20,H.No. 855; Sethi Circle; Panvel-775418,Frado Panchal,06141645742,Active,A32004,SC,Yes,Yes,07172613489,A+,Higher Secondary Education,78,No,TCH1019
STU223105,Ijaya Rajagopalan,stu223105@university.edu,02356192512,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2025-04-22,Female,2006-09-07,H.No. 61 Bahl Ganj; Alappuzha-330713,Chakradhar Roy,02170763731,Active,A32005,SC,No,No,06665520883,A+,Higher Secondary Education,73,No,TCH1042
STU223106,Joshua Kade,stu223106@university.edu,+911990340449,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-08-09,Male,2005-05-05,616; Munshi Road Hapur-653053,Fariq Kumar,+916402626566,Active,A32006,General,Yes,No,+913075048800,B-,Higher Secondary Education,76,No,TCH1088
STU223107,Abeer Boase,stu223107@university.edu,+915346948580,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-12-12,Male,2002-11-24,H.No. 052; Shankar Marg; Haldia 418112,Indrajit Prabhakar,+918687287211,Active,A32007,EWS,No,No,06739577812,O+,Higher Secondary Education,75,Yes,TCH1014
STU223108,Liam Gade,stu223108@university.edu,+913564424973,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,1,2024-12-28,Other,2006-08-06,H.No. 258; Natarajan Street Gandhinagar-348141,Janani Chhabra,0149350088,Active,A32008,OBC,Yes,Yes,2578506315,AB-,Higher Secondary Education,88,No,TCH1012
STU223109,Megha Padmanabhan,stu223109@university.edu,04081466332,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-08-04,Other,2005-04-29,H.No. 308 Karnik Chowk Purnia-350814,Tanish Buch,2780508858,Active,A32009,General,No,Yes,3765671071,A-,Higher Secondary Education,88,No,TCH1036
STU223110,Vyanjana Balakrishnan,stu223110@university.edu,+910627276434,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-12-28,Female,2005-11-23,34/51; Modi Chowk Kavali 989187,Wahab Dugal,+911455228603,Active,A32010,ST,No,Yes,5974962428,O+,Higher Secondary Education,68,No,TCH1032
STU223111,Eesha Dutta,stu223111@university.edu,07839188139,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2025-03-31,Female,2007-08-31,H.No. 068 Raja Marg; Loni 863493,Vamakshi Barad,7463246879,Active,A32011,EWS,No,Yes,03187682511,O-,Higher Secondary Education,91,No,TCH1064
STU223112,Shravya Kalla,stu223112@university.edu,+915785742755,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-07-17,Other,2003-05-29,30 Wali Road Farrukhabad 068456,Netra Lalla,04843768903,Active,A32012,SC,No,Yes,02424797155,AB+,Higher Secondary Education,92,No,TCH1018
STU223113,Krish Yohannan,stu223113@university.edu,+919689885291,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-06-28,Male,2008-05-12,H.No. 06 Minhas Chowk Vijayawada-674077,Geetika Sant,5978293819,Active,A32013,ST,No,No,9242800335,A+,Higher Secondary Education,75,No,TCH1050
STU223114,Ikbal Korpal,stu223114@university.edu,00724428894,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2024-11-20,Female,2006-03-31,224 Kade Nagar; Vijayawada 324630,Ayushman More,+919927945318,Active,A32014,EWS,No,No,03262539213,A+,Higher Secondary Education,76,Yes,TCH1003
STU223115,Zaid Bassi,stu223115@university.edu,+915266903095,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2025-03-10,Female,2007-04-30,88/03; Sunder Circle; Nagpur 182594,Anusha Lad,00768899916,Active,A32015,ST,No,Yes,+918469645929,AB+,Higher Secondary Education,88,No,TCH1026
STU223116,Dev Nadkarni,stu223116@university.edu,5565311144,A32,A32,Mechanical Engineering,A,Campus-3,10:00-16:30,1,2,2025-01-16,Male,2003-09-23,28/111 Venkatesh Marg Ichalkaranji 746301,Bhavani Mammen,3863847649,Active,A32016,General,No,No,+912946992510,B-,Higher Secondary Education,73,Yes,TCH1080
