slot_index,batch_id,section,day,time_start,time_end,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,campus,activity_type,department,scheme
38,B10,B10,Friday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1035,Chandresh Krish,R1041,Theory Classroom CLA16,Campus-15B,Lecture,Computer Science Engineering,B
39,B10,B10,Friday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1045,Tripti Dua,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
40,B10,B10,Friday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1083,Sachi Borah,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
41,B10,B10,Friday,14:00,15:00,EVS_B,Environmental Science,TCH1041,Arunima Sama,R1007,Theory Classroom C-13,Campus-15B,Lecture,Computer Science Engineering,B
42,B10,B10,Friday,15:00,16:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1059,Ekani Cheema,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
43,B10,B10,Friday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1032,Nidra Acharya,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
44,B10,B10,Friday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1070,Aadhya Andra,R1059,Engineering Drawing Lab,Campus-15B,Lecture,Computer Science Engineering,B
45,B10,B10,Saturday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1066,Harish Vora,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
46,B10,B10,Saturday,09:00,10:00,SC.LS_B,Science of Living Systems,TCH1071,Rushil Rajagopalan,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
47,B10,B10,Saturday,10:00,11:00,T&NM_B,Transform and Numerical Methods,TCH1050,Rehaan Kalita,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
48,B10,B10,Saturday,11:20,12:20,SC.LS_B,Science of Living Systems,TCH1091,Hemani Sani,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
49,B10,B10,Saturday,13:00,14:00,PHY_LAB_B,Physics Lab,TCH1027,Nicholas Goel,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
50,B10,B10,Saturday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1018,Alka Sha,R1008,Theory Classroom C-14,Campus-15B,Lecture,Computer Science Engineering,B
51,B10,B10,Saturday,15:00,16:00,PHY_B,Physics,TCH1037,Ekaja Zachariah,R1066,Sports Yoga (SY),Campus-15B,Lecture,Computer Science Engineering,B
52,B10,B10,Saturday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1013,Jai Kota,R1015,Theory Classroom C-21,Campus-15B,Lecture,Computer Science Engineering,B
53,B10,B10,Saturday,17:00,18:00,ENGG.EL_B,Engineering Elective,TCH1018,Alka Sha,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
0,B11,B11,Monday,08:00,09:00,SC.LS_B,Science of Living Systems,TCH1047,Aarna Oak,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
1,B11,B11,Monday,09:00,10:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1086,Kalpit Bhasin,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
2,B11,B11,Monday,10:00,11:00,PHY_B,Physics,TCH1070,Aadhya Andra,R1007,Theory Classroom C-13,Campus-15B,Lecture,Computer Science Engineering,B
3,B11,B11,Monday,11:20,12:20,PROG_LAB_B,Tutorial & Programming Lab,TCH1071,Rushil Rajagopalan,R1015,Theory Classroom C-21,Campus-15B,Lecture,Computer Science Engineering,B
4,B11,B11,Monday,13:00,14:00,EVS_B,Environmental Science,TCH1049,Pavani Narayanan,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
5,B11,B11,Monday,14:00,15:00,T&NM_B,Transform and Numerical Methods,TCH1010,Yashica Cherian,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
6,B11,B11,Monday,15:00,16:00,PHY_LAB_B,Physics Lab,TCH1012,Vaishnavi Gandhi,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
7,B11,B11,Monday,16:00,17:00,EVS_B,Environmental Science,TCH1080,Viraj Narasimhan,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
8,B11,B11,Monday,17:00,18:00,T&NM_B,Transform and Numerical Methods,TCH1060,Netra Varkey,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
9,B11,B11,Tuesday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1046,Gabriel Mallick,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
10,B11,B11,Tuesday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1046,Gabriel Mallick,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
11,B11,B11,Tuesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1007,Luke Lanka,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
12,B11,B11,Tuesday,11:20,12:20,T&NM_B,Transform and Numerical Methods,TCH1056,Manthan Lata,R1012,Theory Classroom C-18,Campus-15B,Lecture,Computer Science Engineering,B
13,B11,B11,Tuesday,13:00,14:00,EVS_B,Environmental Science,TCH1003,Harsh Chanda,R1008,Theory Classroom C-14,Campus-15B,Lecture,Computer Science Engineering,B
14,B11,B11,Tuesday,14:00,15:00,ENGG.EL_B,Engineering Elective,TCH1004,Janaki Handa,R1035,Theory Classroom CLA10,Campus-15B,Lecture,Computer Science Engineering,B
15,B11,B11,Tuesday,15:00,16:00,ENGG.EL_B,Engineering Elective,TCH1066,Harish Vora,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
16,B11,B11,Tuesday,16:00,17:00,SC.EL_B,Science Elective,TCH1065,Nirja Bassi,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
17,B11,B11,Tuesday,17:00,18:00,T&NM_B,Transform and Numerical Methods,TCH1054,Dalaja Bhasin,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
18,B11,B11,Wednesday,08:00,09:00,T&NM_B,Transform and Numerical Methods,TCH1067,Lajita Nadig,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
19,B11,B11,Wednesday,09:00,10:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1032,Nidra Acharya,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
20,B11,B11,Wednesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1037,Ekaja Zachariah,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
21,B11,B11,Wednesday,11:20,12:20,T&NM_B,Transform and Numerical Methods,TCH1090,Nachiket Dugar,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
22,B11,B11,Wednesday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1089,Gavin Wali,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
23,B11,B11,Wednesday,14:00,15:00,EVS_B,Environmental Science,TCH1017,Chandresh Zachariah,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
24,B11,B11,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1025,Neel Sathe,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
25,B11,B11,Wednesday,16:00,17:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1042,Anmol Dua,R1037,Theory Classroom CLA12,Campus-15B,Lecture,Computer Science Engineering,B
26,B11,B11,Wednesday,17:00,18:00,SC.EL_B,Science Elective,TCH1077,Lipika Setty,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
27,B11,B11,Thursday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1061,Amara Deep,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
28,B11,B11,Thursday,09:00,10:00,T&NM_B,Transform and Numerical Methods,TCH1074,Aarini Subramaniam,R1025,Theory Classroom E205,Campus-15B,Lecture,Computer Science Engineering,B
29,B11,B11,Thursday,10:00,11:00,SC.EL_B,Science Elective,TCH1051,Akshay Walla,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
30,B11,B11,Thursday,11:20,12:20,SC.EL_B,Science Elective,TCH1045,Tripti Dua,R1052,Theory Classroom 204,Campus-15B,Lecture,Computer Science Engineering,B
31,B11,B11,Thursday,13:00,14:00,T&NM_B,Transform and Numerical Methods,TCH1071,Rushil Rajagopalan,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
32,B11,B11,Thursday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1067,Lajita Nadig,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
33,B11,B11,Thursday,15:00,16:00,EVS_B,Environmental Science,TCH1011,Anirudh Choudhury,R1004,Theory Classroom C-10,Campus-15B,Lecture,Computer Science Engineering,B
34,B11,B11,Thursday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1063,Leela Halder,R1061,Civil Lab,Campus-15B,Lecture,Computer Science Engineering,B
35,B11,B11,Thursday,17:00,18:00,PHY_B,Physics,TCH1073,Janya Deep,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
36,B11,B11,Friday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1032,Nidra Acharya,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
37,B11,B11,Friday,09:00,10:00,PHY_B,Physics,TCH1008,Yashodhara Tak,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
38,B11,B11,Friday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1056,Manthan Lata,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
39,B11,B11,Friday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1029,Garima Bala,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
40,B11,B11,Friday,13:00,14:00,SC.LS_B,Science of Living Systems,TCH1021,Samarth Murthy,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
41,B11,B11,Friday,14:00,15:00,EVS_B,Environmental Science,TCH1026,Joshua Barman,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
42,B11,B11,Friday,15:00,16:00,SC.EL_B,Science Elective,TCH1080,Viraj Narasimhan,R1037,Theory Classroom CLA12,Campus-15B,Lecture,Computer Science Engineering,B
43,B11,B11,Friday,16:00,17:00,EVS_B,Environmental Science,TCH1029,Garima Bala,R1018,Theory Classroom C-24,Campus-15B,Lecture,Computer Science Engineering,B
44,B11,B11,Friday,17:00,18:00,ENGG.EL_B,Engineering Elective,TCH1035,Chandresh Krish,R1007,Theory Classroom C-13,Campus-15B,Lecture,Computer Science Engineering,B
45,B11,B11,Saturday,08:00,09:00,T&NM_B,Transform and Numerical Methods,TCH1088,Amara Balakrishnan,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
46,B11,B11,Saturday,09:00,10:00,SC.EL_B,Science Elective,TCH1089,Gavin Wali,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
47,B11,B11,Saturday,10:00,11:00,PHY_B,Physics,TCH1064,Manthan Sekhon,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
48,B11,B11,Saturday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1050,Rehaan Kalita,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
49,B11,B11,Saturday,13:00,14:00,SC.EL_B,Science Elective,TCH1008,Yashodhara Tak,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
50,B11,B11,Saturday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1052,Ridhi Oak,R1052,Theory Classroom 204,Campus-15B,Lecture,Computer Science Engineering,B
51,B11,B11,Saturday,15:00,16:00,SC.LS_B,Science of Living Systems,TCH1074,Aarini Subramaniam,R1035,Theory Classroom CLA10,Campus-15B,Lecture,Computer Science Engineering,B
52,B11,B11,Saturday,16:00,17:00,ENGG.EL_B,Engineering Elective,TCH1002,Rushil Saini,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
53,B11,B11,Saturday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1028,Ryan Sharma,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
0,B12,B12,Monday,08:00,09:00,ENGG.EL_B,Engineering Elective,TCH1056,Manthan Lata,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
1,B12,B12,Monday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1069,Pranit Garde,R1026,Theory Classroom CLA1,Campus-15B,Lecture,Computer Science Engineering,B
2,B12,B12,Monday,10:00,11:00,SC.EL_B,Science Elective,TCH1089,Gavin Wali,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
3,B12,B12,Monday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1056,Manthan Lata,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
4,B12,B12,Monday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1076,Timothy Bhatnagar,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
5,B12,B12,Monday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1077,Lipika Setty,R1038,Theory Classroom CLA13,Campus-15B,Lecture,Computer Science Engineering,B
6,B12,B12,Monday,15:00,16:00,SC.LS_B,Science of Living Systems,TCH1064,Manthan Sekhon,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
7,B12,B12,Monday,16:00,17:00,PHY_B,Physics,TCH1084,Sudiksha Tiwari,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
8,B12,B12,Monday,17:00,18:00,PHY_LAB_B,Physics Lab,TCH1094,Bimala Contractor,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
9,B12,B12,Tuesday,08:00,09:00,PHY_B,Physics,TCH1010,Yashica Cherian,R1004,Theory Classroom C-10,Campus-15B,Lecture,Computer Science Engineering,B
10,B12,B12,Tuesday,09:00,10:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1020,Netra Dar,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
11,B12,B12,Tuesday,10:00,11:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1030,Lekha Gupta,R1031,Theory Classroom CLA6,Campus-15B,Lecture,Computer Science Engineering,B
12,B12,B12,Tuesday,11:20,12:20,SC.LS_B,Science of Living Systems,TCH1052,Ridhi Oak,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
13,B12,B12,Tuesday,13:00,14:00,PHY_B,Physics,TCH1087,Yashica Kala,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
14,B12,B12,Tuesday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1021,Samarth Murthy,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
15,B12,B12,Tuesday,15:00,16:00,PHY_LAB_B,Physics Lab,TCH1071,Rushil Rajagopalan,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
16,B12,B12,Tuesday,16:00,17:00,EVS_B,Environmental Science,TCH1006,Ekta Bhalla,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
17,B12,B12,Tuesday,17:00,18:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1020,Netra Dar,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
18,B12,B12,Wednesday,08:00,09:00,PHY_B,Physics,TCH1086,Kalpit Bhasin,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
19,B12,B12,Wednesday,09:00,10:00,PHY_LAB_B,Physics Lab,TCH1066,Harish Vora,R1066,Sports Yoga (SY),Campus-15B,Lecture,Computer Science Engineering,B
20,B12,B12,Wednesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1085,Ojasvi Chandran,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
21,B12,B12,Wednesday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1082,Siya Thakur,R1026,Theory Classroom CLA1,Campus-15B,Lecture,Computer Science Engineering,B
22,B12,B12,Wednesday,13:00,14:00,SC.EL_B,Science Elective,TCH1073,Janya Deep,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
23,B12,B12,Wednesday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1023,Abhiram Mistry,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
24,B12,B12,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1051,Akshay Walla,R1059,Engineering Drawing Lab,Campus-15B,Lecture,Computer Science Engineering,B
25,B12,B12,Wednesday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1065,Nirja Bassi,R1011,Theory Classroom C-17,Campus-15B,Lecture,Computer Science Engineering,B
26,B12,B12,Wednesday,17:00,18:00,EVS_B,Environmental Science,TCH1042,Anmol Dua,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
27,B12,B12,Thursday,08:00,09:00,T&NM_B,Transform and Numerical Methods,TCH1075,Aishani Yadav,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
28,B12,B12,Thursday,09:00,10:00,SC.LS_B,Science of Living Systems,TCH1019,Dakshesh Bedi,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
29,B12,B12,Thursday,10:00,11:00,PHY_LAB_B,Physics Lab,TCH1031,Charita Tripathi,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
30,B12,B12,Thursday,11:20,12:20,PHY_B,Physics,TCH1068,Sachi Ganesan,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
31,B12,B12,Thursday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1036,Nathan Soman,R1047,Theory Classroom B-103,Campus-15B,Lecture,Computer Science Engineering,B
32,B12,B12,Thursday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1058,Amruta Baria,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
33,B12,B12,Thursday,15:00,16:00,EVS_B,Environmental Science,TCH1086,Kalpit Bhasin,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
34,B12,B12,Thursday,16:00,17:00,T&NM_B,Transform and Numerical Methods,TCH1023,Abhiram Mistry,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
35,B12,B12,Thursday,17:00,18:00,ENGG.EL_B,Engineering Elective,TCH1012,Vaishnavi Gandhi,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
36,B12,B12,Friday,08:00,09:00,PHY_B,Physics,TCH1046,Gabriel Mallick,R1009,Theory Classroom C-15,Campus-15B,Lecture,Computer Science Engineering,B
37,B12,B12,Friday,09:00,10:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1027,Nicholas Goel,R1002,Theory Classroom C-8,Campus-15B,Lecture,Computer Science Engineering,B
38,B12,B12,Friday,10:00,11:00,PHY_LAB_B,Physics Lab,TCH1018,Alka Sha,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
39,B12,B12,Friday,11:20,12:20,EVS_B,Environmental Science,TCH1034,Elijah Shah,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
40,B12,B12,Friday,13:00,14:00,EVS_B,Environmental Science,TCH1032,Nidra Acharya,R1015,Theory Classroom C-21,Campus-15B,Lecture,Computer Science Engineering,B
41,B12,B12,Friday,14:00,15:00,EVS_B,Environmental Science,TCH1062,Umang Comar,R1016,Theory Classroom C-22,Campus-15B,Lecture,Computer Science Engineering,B
42,B12,B12,Friday,15:00,16:00,PHY_B,Physics,TCH1090,Nachiket Dugar,R1023,Theory Classroom A11,Campus-15B,Lecture,Computer Science Engineering,B
43,B12,B12,Friday,16:00,17:00,SC.EL_B,Science Elective,TCH1038,David Jhaveri,R1016,Theory Classroom C-22,Campus-15B,Lecture,Computer Science Engineering,B
44,B12,B12,Friday,17:00,18:00,EVS_B,Environmental Science,TCH1035,Chandresh Krish,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
45,B12,B12,Saturday,08:00,09:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1079,Gavin Kala,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
46,B12,B12,Saturday,09:00,10:00,SC.EL_B,Science Elective,TCH1087,Yashica Kala,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
47,B12,B12,Saturday,10:00,11:00,T&NM_B,Transform and Numerical Methods,TCH1026,Joshua Barman,R1060,Mechanical Lab,Campus-15B,Lecture,Computer Science Engineering,B
48,B12,B12,Saturday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1080,Viraj Narasimhan,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
49,B12,B12,Saturday,13:00,14:00,SC.EL_B,Science Elective,TCH1003,Harsh Chanda,R1015,Theory Classroom C-21,Campus-15B,Lecture,Computer Science Engineering,B
50,B12,B12,Saturday,14:00,15:00,EVS_B,Environmental Science,TCH1068,Sachi Ganesan,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
51,B12,B12,Saturday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1064,Manthan Sekhon,R1035,Theory Classroom CLA10,Campus-15B,Lecture,Computer Science Engineering,B
52,B12,B12,Saturday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1047,Aarna Oak,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
53,B12,B12,Saturday,17:00,18:00,SC.EL_B,Science Elective,TCH1055,Shravya Singhal,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
0,B13,B13,Monday,08:00,09:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1094,Bimala Contractor,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
1,B13,B13,Monday,09:00,10:00,PHY_LAB_B,Physics Lab,TCH1048,Vamakshi Swaminathan,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
2,B13,B13,Monday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1037,Ekaja Zachariah,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
3,B13,B13,Monday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1009,Advay Contractor,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
4,B13,B13,Monday,13:00,14:00,PHY_LAB_B,Physics Lab,TCH1046,Gabriel Mallick,R1060,Mechanical Lab,Campus-15B,Lecture,Computer Science Engineering,B
5,B13,B13,Monday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1052,Ridhi Oak,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
6,B13,B13,Monday,15:00,16:00,PHY_LAB_B,Physics Lab,TCH1018,Alka Sha,R1051,Theory Classroom 203,Campus-15B,Lecture,Computer Science Engineering,B
